id,neighbourhood_cleansed,lat,lon,property_type,room_type,price,accommodates,bathrooms,amenities,review_scores_rating,review_scores_location,instant_bookable,calculated_host_listings_count,lake_access,num_amenities,dist_ta,dist_pb,num_ta,num_stops
9969651,Commune de Genève,46.20959,6.12321,Private room in apartment,Private room,71.0,2,1.5,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Lake access"", ""Long term stays allowed"", ""Essentials"", ""TV with standard cable"", ""Heating"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.69,4.58,1,1,1,14,1227.295504911751,635.7328876756548,0,0
9984236,Commune de Genève,46.20723,6.12012,Entire apartment,Entire home/apt,104.0,2,1.0,"[""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Heating"", ""Dryer"", ""Kitchen""]",5.0,5.0,0,1,0,8,1429.1483412192756,1025.622183120529,0,0
9986899,Onex,46.17918,6.1098,Entire apartment,Entire home/apt,180.0,7,2.0,"[""Cable TV"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Crib"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Fire extinguisher"", ""Free parking on premises"", ""TV with standard cable"", ""Heating"", ""Bed linens"", ""Hangers"", ""Long term stays allowed"", ""Children\u2019s books and toys"", ""High chair"", ""Kitchen""]",4.91,4.73,1,2,0,24,2113.9051677628067,816.2196545772321,0,0
10003145,Commune de Genève,46.21359,6.13339,Entire apartment,Entire home/apt,131.0,2,1.0,"[""Stainless steel oven"", ""Dishes and silverware"", ""Smoke alarm"", ""Dining table"", ""Toaster"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""Cleaning products"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.85,4.92,0,1,0,23,1124.559443467955,196.60603498050665,0,2
10023698,Commune de Genève,46.20018,6.14026,Entire apartment,Entire home/apt,78.0,2,1.0,"[""Wifi"", ""Cooking basics"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Iron"", ""Coffee maker"", ""Kitchen""]",4.78,4.92,0,1,0,12,296.31328646797687,64.99953732982563,3,4
10067403,Commune de Genève,46.21855,6.14038,Entire apartment,Entire home/apt,150.0,4,1.0,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Free washer \u2013 In unit"", ""Hot water"", ""Drying rack for clothing"", ""Room-darkening shades"", ""Elevator"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen"", ""HDTV with standard cable""]",4.67,5.0,0,3,0,28,683.2155112924355,294.3109416542069,0,0
10084649,Commune de Genève,46.21786,6.14776,Entire apartment,Entire home/apt,80.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Single level home"", ""Dedicated workspace"", ""Fire extinguisher"", ""Room-darkening shades"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Smart lock"", ""Coffee maker"", ""Microwave"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.54,4.86,0,1,1,31,373.1350180448474,120.56201405489794,1,2
10087307,Commune de Genève,46.20398,6.15939,Private room in apartment,Private room,81.0,1,1.0,"[""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Heating"", ""Hot tub"", ""Kitchen""]",5.0,5.0,0,1,0,8,496.0967439159997,382.3547758993488,3,0
10155127,Commune de Genève,46.20638,6.14268,Entire apartment,Entire home/apt,149.0,2,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Room-darkening shades"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.76,4.98,0,1,0,28,267.8259668800245,129.09580904133517,2,5
10315558,Onex,46.19241,6.10628,Private room in apartment,Private room,55.0,1,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Microwave"", ""Extra pillows and blankets"", ""Elevator"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""Heating"", ""Bed linens"", ""Breakfast"", ""Hot water"", ""Iron"", ""Shampoo"", ""Coffee maker""]",4.89,4.5,0,1,0,19,715.3645961907589,716.9765233379057,0,0
10332954,Bellevue,46.25491,6.14164,Private room in apartment,Private room,110.0,1,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Gym"", ""Elevator"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.79,4.28,0,1,0,33,3409.464682639115,2375.952215128553,0,0
10348605,Commune de Genève,46.21073,6.14743,Entire apartment,Entire home/apt,198.0,4,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Lake access"", ""Wifi"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""High chair"", ""Kitchen""]",4.73,4.79,1,1,1,23,656.150715442993,355.1162288545088,0,0
10349295,Commune de Genève,46.20295,6.15866,Entire apartment,Entire home/apt,169.0,4,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Iron"", ""Kitchen""]",4.615576671035387,4.782021276595745,0,2,0,15,372.97112695859806,257.1672345323574,2,2
10387269,Commune de Genève,46.21367,6.12981,Private room in apartment,Private room,58.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Bed linens"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.63,4.71,0,2,0,12,1164.7852731155665,54.18535220984192,0,2
10430368,Commune de Genève,46.20478,6.12369,Entire apartment,Entire home/apt,109.0,3,1.0,"[""Washer"", ""TV"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""Stove"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.76,4.66,0,3,0,24,981.063171332304,794.657986483488,0,0
10509547,Commune de Genève,46.21588,6.13444,Private room in apartment,Private room,103.0,1,1.0,"[""Wifi"", ""Microwave"", ""Cooking basics"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Stove"", ""Pack \u2019n Play/travel crib"", ""Heating"", ""Host greets you"", ""Hot water"", ""Iron"", ""Shampoo"", ""Coffee maker""]",4.57,4.82,1,2,0,17,1012.9632113265168,458.1033526589755,0,0
10574168,Commune de Genève,46.21102,6.12806,Entire apartment,Entire home/apt,75.0,5,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Crib"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Host greets you"", ""Free street parking"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Children\u2019s books and toys"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.62,4.9,0,1,0,28,965.4634287435732,355.54406570459594,0,0
10603615,Commune de Genève,46.2129,6.12956,Entire apartment,Entire home/apt,111.0,7,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Crib"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""High chair"", ""Kitchen""]",4.35,4.69,1,11,0,23,1090.306990557939,91.13316084170994,0,2
10643746,Commune de Genève,46.20629,6.1254,Private room in apartment,Private room,70.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Microwave"", ""First aid kit"", ""Lock on bedroom door"", ""Refrigerator"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Oven"", ""Heating"", ""Breakfast"", ""Hot water"", ""Iron"", ""Shampoo"", ""Coffee maker""]",4.94,4.77,0,1,0,18,840.2716573488739,763.9107120705371,0,0
10729350,Commune de Genève,46.19857,6.16539,Private room in apartment,Private room,115.0,2,1.0,"[""Wifi"", ""Indoor fireplace"", ""Hair dryer"", ""Hangers"", ""Dedicated workspace"", ""Cable TV"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Air conditioning"", ""Breakfast"", ""Hot water"", ""Shampoo"", ""Kitchen""]",4.81,4.69,0,2,0,17,772.3798581527769,184.81550952910936,0,3
10778062,Genthod,46.26622,6.14997,Entire bed and breakfast,Entire home/apt,98.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Fire extinguisher"", ""Cable TV"", ""Microwave"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Essentials"", ""TV with standard cable"", ""Long term stays allowed"", ""Heating"", ""Breakfast"", ""Iron"", ""Coffee maker""]",4.68,4.53,0,1,0,17,4821.606645516938,1273.9203552520553,0,0
10960560,Collex-Bossy,46.27105,6.12794,Entire apartment,Entire home/apt,183.0,2,1.0,"[""Wifi"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""Heating"", ""Dryer"", ""Host greets you"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.75,4.67,0,1,0,13,5292.307211362059,3781.048960141681,0,0
10975641,Commune de Genève,46.20855,6.14427,Entire apartment,Entire home/apt,80.0,3,1.0,"[""Cable TV"", ""Portable fans"", ""Dishes and silverware"", ""Washer"", ""Shower gel"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Fire extinguisher"", ""Room-darkening shades"", ""Elevator"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Freezer"", ""Microwave"", ""Nespresso machine"", ""Hangers"", ""First aid kit"", ""Refrigerator"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.83,4.93,1,1,1,32,356.7771329876928,207.2185194764521,1,5
10982977,Plan-les-Ouates,46.16998,6.13609,Entire guest suite,Entire home/apt,105.0,4,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Private entrance"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Building staff"", ""Babysitter recommendations"", ""Hot water"", ""Dedicated workspace"", ""Room-darkening shades"", ""Free parking on premises"", ""TV with standard cable"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Hangers"", ""First aid kit"", ""Refrigerator"", ""Children\u2019s books and toys"", ""Backyard"", ""High chair""]",5.0,4.74,0,1,0,30,143.96732149610185,775.6767349719252,1,0
10984038,Collonge-Bellerive,46.26089,6.20313,Entire guesthouse,Entire home/apt,75.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""TV"", ""Stove"", ""Smoke alarm"", ""Oven"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Hot water"", ""Iron"", ""Backyard"", ""Kitchen""]",5.0,4.0,0,3,0,20,4257.714508271081,4644.118083454484,0,0
11030622,Commune de Genève,46.21227,6.12988,Entire apartment,Entire home/apt,67.0,2,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Room-darkening shades"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.77,4.84,0,1,0,24,1013.404518363544,129.9632965645595,0,2
11051956,Vernier,46.20763,6.07481,Private room in house,Private room,77.0,2,1.0,"[""Extra pillows and blankets"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""BBQ grill"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Free parking on premises"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Coffee maker"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",4.8,4.74,0,2,0,31,2179.6741766698547,1627.4179355990104,0,0
11117739,Collonge-Bellerive,46.26121,6.20487,Private room in house,Private room,30.0,1,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Free parking on premises"", ""Washer"", ""Heating"", ""Iron"", ""Kitchen""]",4.76,4.64,1,3,0,10,4068.588279587046,4802.611583771884,0,0
11121856,Commune de Genève,46.20824,6.14148,Private room in apartment,Private room,45.0,1,1.0,"[""Wifi"", ""Hair dryer"", ""Hangers"", ""Fire extinguisher"", ""Elevator"", ""Essentials"", ""Heating"", ""Hot water"", ""Iron"", ""Shampoo""]",4.35,4.96,1,2,0,10,492.3117026479515,86.71656398893892,1,8
11134992,Commune de Genève,46.19994,6.1519,Entire apartment,Entire home/apt,100.0,2,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Shower gel"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Paid parking off premises"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Hangers"", ""First aid kit"", ""Refrigerator"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",4.63,4.88,1,1,1,25,112.5592707920882,218.61321743152607,3,2
11157603,Commune de Genève,46.20298,6.15791,Entire apartment,Entire home/apt,140.0,2,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.76,4.88,0,3,1,26,381.9523631030104,269.7116328086243,4,2
11157686,Commune de Genève,46.20438,6.15943,Entire apartment,Entire home/apt,130.0,2,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.87,4.91,0,3,1,24,503.785946910246,426.3702511680448,3,0
11157899,Commune de Genève,46.20397,6.15767,Entire apartment,Entire home/apt,115.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Lockbox"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.71,4.79,0,3,1,25,326.66477991993554,361.70973517982645,4,0
11264647,Commune de Genève,46.19042,6.15209,Entire apartment,Entire home/apt,55.0,2,1.0,"[""Wifi"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Iron"", ""Kitchen""]",5.0,5.0,0,1,0,13,348.88119626793093,290.0678321162775,2,0
11300923,Commune de Genève,46.20924,6.134,Private room in apartment,Private room,70.0,2,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.75,4.84,0,1,0,15,662.2613692382748,286.1192874605702,0,0
11312826,Commune de Genève,46.22584,6.13141,Entire apartment,Entire home/apt,192.0,1,1.0,"[""Wifi"", ""Indoor fireplace"", ""Hair dryer"", ""Hangers"", ""Carbon monoxide alarm"", ""Cable TV"", ""First aid kit"", ""Fire extinguisher"", ""Dedicated workspace"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Long term stays allowed"", ""Smoke alarm"", ""Building staff"", ""Heating"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.91,4.87,1,2,0,20,761.2913565147837,943.1793288912454,0,0
11316463,Chêne-Bourg,46.19521,6.19267,Entire apartment,Entire home/apt,125.0,2,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Dryer"", ""Coffee maker"", ""Indoor fireplace"", ""Microwave"", ""Hangers"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.92,5.0,0,1,0,26,1293.915273184748,55.900028361584255,0,2
11318272,Commune de Genève,46.2081,6.1372,Private room in apartment,Private room,61.0,3,1.0,"[""Paid parking on premises"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Heating"", ""Free street parking"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.3,4.76,0,1,0,14,600.1244043698796,220.10022931612008,0,2
11333675,Commune de Genève,46.19632,6.1375,Entire apartment,Entire home/apt,97.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Wifi"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.66,4.9,0,1,0,25,245.32250990567732,412.338814794669,3,0
